11691	Navigation Design and SEO for Content-Intensive Websites	John Wiley & Sons
11692	Chordate Origins and Evolution	Island Press
11693	Presenting an Effective and Dynamic Technical Paper	Macmillan Publishers
11694	Discovery and Development of Antidiabetic Agents from Natural Products	Yale University Press
11695	Principles of Animal Research for Graduate and Undergraduate Students	Chronicle Books
11696	Studies in Natural Products Chemistry	John Wiley & Sons
11697	Universal UX Design	Kensington Books
11698	Multi-Dimensional Summarization in Cyber-Physical Society	Kensington Books
11699	Temporal Data Mining via Unsupervised Ensemble Learning	John Wiley & Sons
11700	Practical Petroleum Geochemistry for Exploration and Production	Zed Books
11701	"Social Network Analysis of Disaster Response, Recovery, and Adaptation"	John Wiley & Sons
11702	Introduction to Volcanic Seismology	Ladybird Books
11703	Shale Oil and Gas Handbook	Dobson Books
11704	Recent Advances in High-Temperature PEM Fuel Cells	Ladybird Books
11705	Advances in Steam Turbines for Modern Power Plants	Kensington Books
11706	Radio-Frequency Digital-to-Analog Converters	Ablex Publishing
11707	3D Bioprinting	Ladybird Books
11708	Lean Combustion	Kensington Books
11709	Pollution Control and Resource Recovery	Macmillan Publishers
11710	Injection Moulds for Beginners	Ladybird Books
11711	Energy Autonomy of Real-Time Systems	Ladybird Books
11712	Orthodontic Applications of Biomaterials	BBC Books
11713	Developments in Surface Contamination and Cleaning	Doubleday
11714	Simulation of Stochastic Processes with Given Accuracy and Reliability	Macmillan Publishers
11715	Anti-Cancer Treatments and Cardiotoxicity	McGraw-Hill Education
11716	Advances in Semiconductor Nanostructures	McGraw-Hill Education
11717	The World of Nano-Biomechanics	Macmillan Publishers
11718	The End of Wisdom?	Europa Press
11719	"e-Government in Asia: Origins, Politics, Impacts, Geographies"	Macmillan Publishers
11720	Re-Inventing the Book	New Village Press
11721	A Concise Geologic Time Scale	New Village Press
11722	Oncology Informatics	Bellevue Literary Press
11723	Endoscopic Diagnosis and Treatment in Urinary Bladder Pathology	McGraw-Hill Education
11724	A Guide to Filtration with String Wound Cartridges	McGraw-Hill Education
11725	Photonic and Electronic Properties of Fluoride Materials	Orion Books
11726	Hiding Behind the Keyboard	Orion Books
11727	Network Performance and Security	Express Publishing
11728	Data Simplification	Parragon
11729	The Visual Imperative	Bison Books
11730	Integration of Distributed Energy Resources in Power Systems	Parragon
11731	Lost Circulation	New Village Press
11732	Future of Utilities Utilities of the Future	Pavilion Books
11733	Solar Chimney Power Plant Generating Technology	New Village Press
11734	Equations of State and PVT Analysis	Faber and Faber
11735	Standard Handbook Oil Spill Environmental Forensics	Princeton University Press
11736	Pile Design and Construction Rules of Thumb	Random House
11737	Handbook of Nucleating Agents	Cambridge University Press
11738	Cloud Computing in Ocean and Atmospheric Sciences	Harvest House
11739	Biosecurity and Bioterrorism	Orion Books
11740	Maritime Security	SAGE Publications
11741	Core Concepts in Clinical Infectious Diseases	Pavilion Books
11742	Nanobiomaterials in Cancer Therapy	Orion Books
11743	Epi-Informatics	McGraw-Hill Education
11744	Women and Positive Aging	Capstone Publishers
11745	"Emotions, Technology, and Learning"	Focal Press
11746	"Emotions, Technology, and Health"	Target Books
11747	"Emotions, Technology, and Digital Games"	Princeton University Press
11748	"Emotions, Technology, Design, and Learning"	UCL Press
11749	"Emotions, Technology, and Design"	Carnegie Mellon University Press
11750	"Emotions, Technology, and Behaviors"	Random House
11751	Lessons in Library Leadership	Parragon
11752	Achieving Inclusive Growth in China Through Vertical Specialization	Vintage Books
11753	A Global Perspective on Private Higher Education	Parragon
11754	26 European Symposium on Computer Aided Process Engineering	Forum Media Group
11755	Radical and Ion-pairing Strategies in Asymmetric Organocatalysis	Workman Publishing
11756	The Indian Nitrogen Assessment	Xoanon Publishing
11757	Nano and Bio Heat Transfer and Fluid Flow	Chronicle Books
11758	Portfolio Optimization with Different Information Flow	Holland Park Press
11759	Academic Libraries and Toxic Leadership	Pavilion Books
11760	Medizinisches Aufbautraining	Yale University Press
11761	Advances in Food Traceability Techniques and Technologies	SAGE Publications
11762	Emulsions	Pavilion Books
11763	Modeling in Food Microbiology	New Village Press
11764	Calculations for Molecular Biology and Biotechnology	Dobson Books
11765	"Autophagy: Cancer, Other Pathologies"	Free Press
11766	Mustard Lung	Zed Books
11767	Nanomaterial and Polymer Membranes	Ablex Publishing
11768	"Application, Purification, and Recovery of Ionic Liquids"	Princeton University Press
11769	Successes and Failures of Knowledge Management	Doubleday
11770	Cyber Guerilla	Princeton University Press
11771	Solar Photovoltaic Technology Production	BBC Books
11772	Numerical Modelling of Wave Energy Converters	Random House
11773	Performance Testing of Textiles	George Newnes
11774	Marine Concrete Structures	Bellevue Literary Press
11775	Nanomaterials for Wastewater Remediation	Bison Books
11776	Taking the LEAP	Europa Press
11777	Transboundary Water Resources in Afghanistan	Huffington Post
11778	Statistical Aspects of the Microbiological Examination of Foods	Random House
11779	Advances in Braiding Technology	Cambridge University Press
11780	Advanced Composite Materials for Aerospace Engineering	Target Books
11781	Additive Manufacturing of Titanium Alloys	SAGE Publications
11782	Materials Science and Engineering of Carbon	Capstone Publishers
11783	Translational Neuroimmunology in Multiple Sclerosis	Target Books
11784	Sport and Exercise Psychology Research	Express Publishing
11785	Efficiency and Competition in Chinese Banking	SAGE Publications
11786	Mobile Sensors and Context-Aware Computing	Carnegie Mellon University Press
11787	Managing the Web of Things	UCL Press
11788	Lake Bonneville	Grafton
11789	The Travel and Tropical Medicine Manual	Chronicle Books
11790	Small Animal Dermatology	Target Books
11791	A Handbook for Sensory and Consumer-Driven New Product Development	Dobson Books
11792	Advances in Food Rheology and Its Applications	Vintage Books
11793	Anatomy of Dolphins	Greenery Press
11794	Developing New Functional Food and Nutraceutical Products	Doubleday
11795	Campylobacter	Europa Press
11796	Translating MicroRNAs to the Clinic	Faber and Faber
11797	Leadership Lessons for Health Care Providers	Island Press
11798	Health Industrialization	UCL Press
11799	"Dynemicin A, Uncialamycin and Analogues"	Express Publishing
11800	Human Factors in the Chemical and Process Industries	UCL Press
11801	Current Developments in Biotechnology and Bioengineering	Workman Publishing
11802	Distillation	Faber and Faber
11803	New Fluorinated Carbons: Fundamentals and Applications	Xoanon Publishing
11804	NMR of Paramagnetic Molecules	Focal Press
11805	RIoT Control	Vintage Books
11806	Mobile Security and Privacy	Focal Press
11807	Land Surface Remote Sensing in Agriculture and Forest	Yale University Press
11808	Land Surface Remote Sensing in Continental Hydrology	Happy House
11809	Insight on Environmental Genomics	Forum Media Group
11810	Land Surface Remote Sensing in Urban and Coastal Areas	Free Press
11811	Digital Underwater Acoustic Communications	Forum Media Group
11812	Transportation Engineering	John Wiley & Sons
11813	Construction Engineering Design Calculations and Rules of Thumb	Workman Publishing
11814	Applied Plastics Engineering Handbook	George Newnes
11815	Modification of Polymer Properties	Vintage Books
11816	Logistics Engineering and Health	Zed Books
11817	Chipless RFID based on RF Encoding Particle	Orion Books
11818	Thermodynamics	Free Press
11819	Competition for Water Resources	HarperCollins
11820	Evidence-Based Climate Science	Grafton
11821	Women in the Security Profession	George Newnes
11822	The First Snap-Fit Handbook	Workman Publishing
11823	Transformation Optics-based Antennas	Xoanon Publishing
11824	Drug Metabolism in Diseases	Greenery Press
11825	Neuropsychology of Space	Ablex Publishing
11826	Training Manual for Behavior Technicians Working with Individuals with Autism	Harvest House
11827	Business Networks in East Asian Capitalisms	Happy House
11828	The Experiential Library	HarperCollins
11829	East Asian Business in the New World	Grafton
11830	Topology Design Methods for Structural Optimization	Kensington Books
11831	Agriculture to Zoology	Yale University Press
11832	Huntington Disease	Harvest House
11833	Advances in Concentrating Solar Thermal Research and Technology	Xoanon Publishing
11834	Mountain Ice and Water	BBC Books
11835	Biology of Oysters	Parragon
11836	Cold Plasma in Food and Agriculture	Greenery Press
11837	Landmark Experiments in Molecular Biology	Holland Park Press
11838	Biostatistics and Computer-based Analysis of Health Data using R	Holland Park Press
11839	Bacterial Nanocellulose	Yale University Press
11840	Communications for Control in Cyber Physical Systems	Huffington Post
11841	Perspectives on Data Science for Software Engineering	Bellevue Literary Press
11842	Certifiable Software Applications 1	Happy House
11843	Stream Ecosystems in a Changing Environment	Zed Books
11844	Emergy	Island Press
11845	Friction Dynamics	Huffington Post
11846	Airworthiness	Zed Books
11847	Pipeline Leak Detection Handbook	Bison Books
11848	Digital Terrain Analysis in Soil Science and Geology	HarperCollins
11849	Biological Distance Analysis	Macmillan Publishers
11850	Practical Aviation Security	Ablex Publishing
11851	Multifunctional Polymeric Nanocomposites	Ablex Publishing
11852	Nanoarchitectonics for Smart Delivery and Drug Targeting	Cambridge University Press
11853	Integrated Lasers on Silicon	BBC Books
11854	The Neurobiology of Schizophrenia	Harvest House
11855	Trace Amines and Neurological Disorders	Island Press
11856	Library Consortia	John Wiley & Sons
11857	Overcoming Information Poverty	Kensington Books
11858	Handbook of Technical Textiles	BBC Books
11859	Multisensory Flavor Perception	Bellevue Literary Press
11860	Ecotoxicology Essentials	John Wiley & Sons
11861	Molecular Basis of Nutrition and Aging	Capstone Publishers
11862	Hydrodynamics and Transport Processes of Inverse Bubbly Flow	Bellevue Literary Press
11863	Geology of the Himalayan Belt	Ladybird Books
11864	Storing Energy	Holland Park Press
11865	Advances in Women's Intimate Apparel Technology	Bison Books
11866	Foreign Direct Investment in Brazil	Carnegie Mellon University Press
11867	Lightweight Ballistic Composites	Bison Books
11868	Laser Surface Modification of Biomaterials	Macmillan Publishers
11869	Handbook of Neuro-Oncology Neuroimaging	Kensington Books
11870	Autoimmune Neurology	McGraw-Hill Education
11871	Chelation Therapy in the Treatment of Metal Intoxication	Huffington Post
11872	Analytical Chemistry for Assessing Medication Adherence	Cambridge University Press
11873	Orthopaedic Physical Therapy Secrets	Cambridge University Press
11874	Assisted Ventilation of the Neonate	New Village Press
11875	Dacie and Lewis Practical Haematology	Chronicle Books
11876	Patient Derived Tumor Xenograft Models	Ladybird Books
11877	Analysis for Time-to-Event Data under Censoring and Truncation	Orion Books
11878	A Historical Introduction to Mathematical Modeling of Infectious Diseases	Parragon
11879	Endocrinology of the Heart in Health and Disease	Island Press
11880	Flow and Heat Transfer in Geothermal Systems	Ladybird Books
11881	Becoming an International Humanitarian Aid Worker	Capstone Publishers
11882	The Performance of Photovoltaic (PV) Systems	Pavilion Books
11883	EMC for Product Designers	Capstone Publishers
11884	Nuclear Facilities	Dobson Books
11885	Principles and Applications of RF/Microwave in Healthcare and Biosensing	Pavilion Books
11886	"Time Lapse Approach to Monitoring Oil, Gas, and CO2"	John Wiley & Sons
11887	Oil and Gas Pipelines and Piping Systems	Macmillan Publishers
11888	Handbook of Green Building Design and Construction	Princeton University Press
11889	Cylindrical Gears	Carnegie Mellon University Press
11890	Modeling Gravity Hazards from Rockfalls to Landslides	Random House
11891	Redefining Diversity & Dynamics of Natural Resources Management in Asia	Kensington Books
11892	Economic Evaluation of Pharmacy Services	Chronicle Books
11893	Human Vaccines	Carnegie Mellon University Press
11894	Biocompatibility of Dental Biomaterials	SAGE Publications
11895	The Cerebral Cortex in Neurodegenerative and Neuropsychiatric Disorders	Doubleday
11896	"Brain Metastases from Primary Tumors, Volume 3"	McGraw-Hill Education
11897	Distributed Learning	Target Books
11898	Atmospheric Impacts of the Oil and Gas Industry	UCL Press
11899	Developing Food Products for Consumers with Specific Dietary Needs	Ladybird Books
11900	Novel Approaches of Nanotechnology in Food	Macmillan Publishers
11901	Clinical Challenges in Therapeutic Drug Monitoring	Chronicle Books
11902	Sex Differences in Physiology	Vintage Books
11903	Threat Forecasting	Dobson Books
11904	Giant Coal-Derived Gas Fields and Their Gas Sources in China	Europa Press
11905	Advances in Ground-Source Heat Pump Systems	Princeton University Press
11906	Start-Up Creation	Macmillan Publishers
11907	Nanotechnology	New Village Press
11908	RFID and Wireless Sensors Using Ultra-Wideband Technology	Workman Publishing
11909	Forensic Psychology of Spousal Violence	Xoanon Publishing
11910	Chemically Bonded Phosphate Ceramics	Express Publishing
11911	Advances in Technical Nonwovens	McGraw-Hill Education
11912	Nanobiomaterials in Galenic Formulations and Cosmetics	Dobson Books
11913	Continuous Issues in Numerical Cognition	Yale University Press
11914	The Gut-Brain Axis	Faber and Faber
11915	Studies in Natural Products Chemistry	Orion Books
11916	Genetics and Evolution of Infectious Diseases	Zed Books
11917	Human Recognition in Unconstrained Environments	Ablex Publishing
11918	"Methods in Stream Ecology, Volume 1"	New Village Press
11919	Scholarly Communication at the Crossroads in China	McGraw-Hill Education
11920	Tools For Chemical Product Design	Doubleday
11921	The Performance of Concentrated Solar Power (CSP) Systems	BBC Books
11922	Bridge Engineering	Doubleday
11923	Advances in Potato Chemistry and Technology	Focal Press
11924	Food Security in the Developing World	Bellevue Literary Press
11925	Biscuit Baking Technology	Forum Media Group
11926	Concise Illustrated Dictionary of Biocontrol Terms	Orion Books
11927	Edible Mushrooms	Europa Press
11928	Canned Citrus Processing	Bison Books
11929	Handbook of Lipids in Human Function	Free Press
11930	Peanuts	Cambridge University Press
11931	Ionic Liquids in Lipid Processing and Analysis	Capstone Publishers
11932	Oxidative Stability and Shelf Life of Foods Containing Oils and Fats	Parragon
11933	Cell Biology	New Village Press
11934	Virtual Business Models	Express Publishing
11935	Polymers and Nanomaterials for Gene Therapy	Carnegie Mellon University Press
11936	Skin Tissue Engineering and Regenerative Medicine	Europa Press
11937	Ensuring National Biosecurity	George Newnes
11938	Endoscopic Diagnosis and Treatment in Prostate Pathology	Chronicle Books
11939	Health Information Exchange	Grafton
11940	Multiscale Modeling for Process Safety Applications	Pavilion Books
11941	Energetic Nanomaterials	Faber and Faber
11942	Pulp and Paper Industry	Dobson Books
11943	Inherent Safety at Chemical Sites	Greenery Press
11944	Biotechnology for Biofuel Production and Optimization	Parragon
